Id,Prediction
r2395_c995,5.0
r2396_c15,4.0
r2396_c22,3.0
r2396_c47,2.0
r2396_c102,5.0
r2396_c198,4.0
r2396_c235,3.0
r2396_c252,3.0
r2396_c465,3.0
r2396_c487,5.0
r2396_c524,3.0
r2396_c620,4.0
r2396_c653,3.0
r2396_c720,3.0
r2396_c742,5.0
r2396_c792,4.0
r2396_c794,5.0
r2396_c901,2.0
r2396_c969,5.0
r2397_c4,5.0
r2397_c80,4.0
r2397_c379,5.0
r2398_c10,3.0
r2398_c120,4.0
r2398_c241,4.0
r2398_c253,3.0
r2398_c457,4.0
r2398_c474,3.0
r2398_c547,5.0
r2398_c565,4.0
r2398_c573,4.0
r2398_c636,2.0
r2398_c668,5.0
r2398_c686,5.0
r2398_c702,4.0
r2398_c736,3.0
r2398_c803,3.0
r2398_c848,3.0
r2398_c877,3.0
r2398_c989,1.0
r2399_c7,4.0
r2399_c8,5.0
r2399_c10,3.0
r2399_c45,4.0
r2399_c118,5.0
r2399_c196,5.0
r2399_c203,5.0
r2399_c260,3.0
r2399_c284,3.0
r2399_c434,5.0
r2399_c439,5.0
r2399_c489,3.0
r2399_c595,5.0
r2399_c626,5.0
r2399_c790,3.0
r2399_c791,5.0
r2399_c872,3.0
r2399_c882,4.0
r2399_c984,4.0
r2400_c20,4.0
r2400_c63,5.0
r2400_c72,5.0
r2400_c105,3.0
r2400_c160,3.0
r2400_c257,4.0
r2400_c284,4.0
r2400_c436,5.0
r2400_c485,5.0
r2400_c487,3.0
r2400_c490,3.0
r2400_c499,5.0
r2400_c507,4.0
r2400_c573,4.0
r2400_c629,4.0
r2400_c685,5.0
r2400_c737,4.0
r2400_c754,5.0
r2400_c768,5.0
r2400_c778,5.0
r2400_c801,4.0
r2400_c841,4.0
r2400_c871,5.0
r2400_c925,5.0
r2400_c934,2.0
r2400_c999,4.0
r2401_c89,4.0
r2401_c156,5.0
r2401_c181,3.0
r2401_c184,5.0
r2401_c312,3.0
r2401_c342,4.0
r2401_c419,3.0
r2401_c641,5.0
r2401_c718,2.0
r2401_c791,5.0
r2401_c815,3.0
r2402_c69,4.0
r2402_c176,5.0
r2402_c311,5.0
r2402_c435,3.0
r2402_c488,2.0
r2402_c671,3.0
r2402_c699,5.0
r2402_c732,3.0
r2402_c741,3.0
r2402_c745,2.0
r2402_c754,5.0
r2402_c836,2.0
r2402_c950,3.0
r2402_c971,4.0
r2403_c60,4.0
r2403_c143,5.0
r2403_c250,3.0
r2403_c594,3.0
r2403_c668,4.0
r2404_c94,4.0
r2404_c389,4.0
r2404_c419,3.0
r2404_c533,1.0
r2404_c604,4.0
r2404_c744,3.0
r2404_c751,4.0
r2404_c780,1.0
r2405_c134,3.0
r2405_c156,5.0
r2405_c198,3.0
r2405_c237,5.0
r2405_c309,2.0
r2405_c340,5.0
r2405_c351,5.0
r2405_c422,4.0
r2405_c426,4.0
r2405_c450,4.0
r2405_c584,4.0
r2405_c615,3.0
r2405_c652,4.0
r2405_c675,5.0
r2405_c814,2.0
r2405_c823,4.0
r2405_c950,4.0
r2406_c6,5.0
r2406_c24,3.0
r2406_c296,5.0
r2406_c308,5.0
r2406_c334,4.0
r2406_c558,2.0
r2406_c736,2.0
r2406_c785,5.0
r2406_c995,3.0
r2407_c46,5.0
r2407_c60,5.0
r2407_c182,3.0
r2407_c193,3.0
r2407_c388,3.0
r2407_c434,5.0
r2407_c605,3.0
r2407_c794,5.0
r2408_c125,1.0
r2409_c183,4.0
r2409_c208,4.0
r2409_c362,1.0
r2409_c484,5.0
r2409_c497,2.0
r2409_c594,5.0
r2409_c598,5.0
r2409_c683,4.0
r2409_c754,4.0
r2409_c781,5.0
r2409_c791,3.0
r2409_c925,5.0
r2410_c94,5.0
r2410_c256,3.0
r2410_c445,5.0
r2410_c650,3.0
r2410_c779,5.0
r2411_c14,5.0
r2411_c84,3.0
r2411_c139,5.0
r2411_c240,3.0
r2411_c251,5.0
r2411_c331,5.0
r2411_c363,2.0
r2411_c380,3.0
r2411_c525,5.0
r2411_c555,1.0
r2411_c576,5.0
r2411_c718,5.0
r2411_c725,4.0
r2411_c737,4.0
r2411_c778,2.0
r2411_c799,1.0
r2412_c6,5.0
r2412_c251,4.0
r2412_c257,3.0
r2412_c472,4.0
r2412_c554,4.0
r2414_c183,5.0
r2414_c285,2.0
r2414_c367,3.0
r2414_c595,5.0
r2414_c599,2.0
r2414_c657,5.0
r2414_c670,3.0
r2414_c676,4.0
r2414_c759,4.0
r2414_c769,5.0
r2414_c774,4.0
r2414_c806,4.0
r2414_c898,4.0
r2415_c21,4.0
r2415_c139,5.0
r2415_c173,5.0
r2415_c231,3.0
r2415_c328,3.0
r2415_c576,4.0
r2415_c594,5.0
r2415_c605,4.0
r2416_c142,4.0
r2416_c161,5.0
r2416_c180,3.0
r2416_c291,2.0
r2416_c302,4.0
r2416_c430,5.0
r2416_c447,5.0
r2416_c450,5.0
r2416_c545,5.0
r2416_c570,4.0
r2416_c581,5.0
r2416_c600,4.0
r2416_c615,5.0
r2416_c661,5.0
r2416_c664,5.0
r2416_c693,4.0
r2416_c698,5.0
r2416_c701,4.0
r2416_c706,3.0
r2416_c741,5.0
r2416_c810,4.0
r2416_c857,4.0
r2416_c938,4.0
r2416_c974,5.0
r2417_c306,3.0
r2417_c333,4.0
r2417_c617,4.0
r2418_c8,1.0
r2418_c61,4.0
r2418_c674,5.0
r2418_c687,5.0
r2418_c864,4.0
r2418_c883,4.0
r2419_c69,3.0
r2419_c161,5.0
r2419_c186,1.0
r2419_c978,5.0
r2420_c301,4.0
r2420_c332,3.0
r2420_c374,4.0
r2420_c423,5.0
r2420_c464,2.0
r2420_c625,4.0
r2420_c642,5.0
r2420_c664,5.0
r2420_c689,5.0
r2420_c699,3.0
r2420_c798,4.0
r2420_c819,2.0
r2420_c982,4.0
r2421_c76,5.0
r2421_c118,5.0
r2421_c156,5.0
r2421_c301,3.0
r2421_c771,2.0
r2421_c789,3.0
r2421_c808,4.0
r2422_c486,3.0
r2422_c743,2.0
r2422_c891,2.0
r2423_c87,3.0
r2423_c88,3.0
r2423_c246,5.0
r2423_c466,4.0
r2423_c569,5.0
r2423_c575,5.0
r2423_c577,5.0
r2423_c604,4.0
r2423_c615,5.0
r2423_c631,5.0
r2423_c660,3.0
r2423_c676,5.0
r2423_c689,5.0
r2423_c808,5.0
r2423_c936,4.0
r2424_c79,4.0
r2424_c124,1.0
r2424_c173,4.0
r2424_c404,4.0
r2424_c534,3.0
r2424_c619,3.0
r2424_c620,4.0
r2424_c684,3.0
r2424_c791,5.0
r2424_c995,2.0
r2425_c79,3.0
r2425_c176,3.0
r2425_c204,1.0
r2425_c214,4.0
r2425_c237,5.0
r2425_c350,4.0
r2425_c445,5.0
r2425_c473,3.0
r2425_c492,3.0
r2425_c511,4.0
r2425_c569,5.0
r2425_c666,4.0
r2425_c716,4.0
r2425_c755,4.0
r2425_c783,4.0
r2425_c807,2.0
r2426_c188,4.0
r2426_c351,5.0
r2426_c366,4.0
r2426_c484,3.0
r2426_c570,4.0
r2426_c595,5.0
r2426_c737,3.0
r2426_c922,4.0
r2426_c971,2.0
r2427_c8,5.0
r2427_c53,4.0
r2427_c75,2.0
r2427_c170,2.0
r2427_c189,3.0
r2427_c216,5.0
r2427_c301,3.0
r2427_c666,4.0
r2427_c874,3.0
r2427_c883,4.0
r2428_c156,5.0
r2429_c40,3.0
r2429_c45,4.0
r2429_c66,4.0
r2429_c127,3.0
r2429_c216,5.0
r2429_c250,5.0
r2429_c303,4.0
r2429_c478,5.0
r2429_c495,3.0
r2429_c499,5.0
r2429_c555,4.0
r2429_c566,1.0
r2429_c631,4.0
r2429_c719,5.0
r2429_c735,4.0
r2429_c806,5.0
r2430_c214,3.0
r2430_c280,3.0
r2430_c445,5.0
r2430_c719,5.0
r2430_c782,4.0
r2430_c915,5.0
r2431_c173,2.0
r2431_c256,4.0
r2431_c298,5.0
r2431_c373,5.0
r2431_c396,2.0
r2431_c517,3.0
r2431_c612,5.0
r2431_c752,3.0
r2431_c759,3.0
r2431_c789,2.0
r2431_c794,5.0
r2431_c796,5.0
r2431_c809,2.0
r2431_c829,3.0
r2431_c969,3.0
r2432_c8,5.0
r2432_c45,4.0
r2432_c182,3.0
r2432_c301,4.0
r2432_c321,4.0
r2432_c331,4.0
r2432_c412,5.0
r2432_c517,4.0
r2432_c562,3.0
r2432_c566,3.0
r2432_c613,5.0
r2432_c656,3.0
r2432_c834,3.0
r2432_c850,4.0
r2432_c915,3.0
r2432_c950,5.0
r2432_c974,4.0
r2433_c161,5.0
r2433_c301,5.0
r2433_c318,5.0
r2433_c379,5.0
r2433_c486,3.0
r2433_c511,2.0
r2433_c556,2.0
r2433_c773,3.0
r2433_c777,2.0
r2433_c850,4.0
r2433_c897,3.0
r2434_c60,5.0
r2434_c663,1.0
r2435_c179,3.0
r2435_c197,3.0
r2435_c215,3.0
r2435_c256,5.0
r2435_c392,3.0
r2435_c576,5.0
r2435_c614,3.0
r2435_c737,4.0
r2435_c806,3.0
r2436_c197,3.0
r2436_c285,4.0
r2436_c295,3.0
r2436_c613,3.0
r2436_c772,3.0
r2436_c816,4.0
r2437_c95,5.0
r2437_c176,5.0
r2437_c181,2.0
r2437_c297,5.0
r2437_c494,5.0
r2437_c534,4.0
r2437_c616,4.0
r2437_c690,4.0
r2437_c719,5.0
r2437_c741,4.0
r2437_c761,3.0
r2437_c789,3.0
r2437_c916,4.0
r2438_c155,4.0
r2438_c312,5.0
r2438_c380,3.0
r2438_c628,5.0
r2438_c785,5.0
r2438_c982,4.0
r2439_c71,3.0
r2439_c74,1.0
r2439_c101,2.0
r2439_c103,1.0
r2439_c156,5.0
r2439_c169,2.0
r2439_c179,2.0
r2439_c384,2.0
r2439_c464,5.0
r2439_c514,2.0
r2439_c518,2.0
r2439_c577,4.0
r2439_c606,2.0
r2439_c736,2.0
r2439_c747,3.0
r2439_c775,5.0
r2439_c823,3.0
r2439_c865,2.0
r2439_c922,2.0
r2440_c399,3.0
r2440_c591,5.0
r2441_c63,2.0
r2441_c173,4.0
r2441_c178,5.0
r2441_c353,3.0
r2441_c363,3.0
r2441_c398,2.0
r2441_c596,5.0
r2441_c626,5.0
r2441_c648,5.0
r2441_c746,4.0
r2441_c755,4.0
r2441_c756,3.0
r2441_c876,3.0
r2441_c933,4.0
r2442_c8,5.0
r2442_c26,3.0
r2442_c211,3.0
r2442_c228,3.0
r2442_c399,2.0
r2442_c473,4.0
r2442_c557,4.0
r2442_c818,3.0
r2442_c874,4.0
r2442_c883,5.0
r2443_c6,4.0
r2443_c72,4.0
r2443_c656,4.0
r2443_c864,5.0
r2443_c986,3.0
r2444_c161,5.0
r2444_c216,4.0
r2444_c552,3.0
r2444_c774,5.0
r2444_c806,5.0
r2444_c874,3.0
r2445_c15,2.0
r2445_c46,4.0
r2445_c200,2.0
r2445_c249,4.0
r2445_c314,3.0
r2445_c338,5.0
r2445_c402,4.0
r2445_c502,5.0
r2445_c591,5.0
r2445_c599,5.0
r2445_c604,5.0
r2445_c658,5.0
r2445_c921,2.0
r2446_c17,4.0
r2446_c214,3.0
r2446_c266,4.0
r2446_c673,5.0
r2446_c676,5.0
r2446_c723,5.0
r2446_c769,4.0
r2446_c806,4.0
r2447_c117,4.0
r2447_c161,5.0
r2447_c283,5.0
r2447_c421,5.0
r2447_c472,3.0
r2447_c486,4.0
r2447_c629,5.0
r2447_c639,4.0
r2447_c833,2.0
r2447_c925,2.0
r2448_c134,2.0
r2448_c258,5.0
r2448_c288,2.0
r2448_c317,5.0
r2448_c320,5.0
r2448_c353,2.0
r2448_c444,4.0
r2448_c525,4.0
r2448_c573,3.0
r2448_c628,4.0
r2448_c668,3.0
r2448_c982,4.0
r2448_c989,2.0
r2449_c366,3.0
r2449_c534,5.0
r2449_c617,5.0
r2449_c657,5.0
r2450_c126,5.0
r2450_c325,3.0
r2450_c326,3.0
r2450_c632,4.0
r2450_c635,5.0
r2450_c719,2.0
r2450_c763,4.0
r2450_c898,4.0
r2450_c935,5.0
r2451_c34,4.0
r2451_c46,5.0
r2451_c61,5.0
r2451_c160,3.0
r2451_c192,2.0
r2451_c261,5.0
r2451_c332,5.0
r2451_c346,3.0
r2451_c406,4.0
r2451_c485,5.0
r2451_c525,5.0
r2451_c550,4.0
r2451_c559,3.0
r2451_c577,4.0
r2451_c608,5.0
r2451_c644,5.0
r2451_c857,3.0
r2451_c987,1.0
r2452_c89,4.0
r2452_c179,3.0
r2452_c182,2.0
r2452_c310,5.0
r2452_c446,3.0
r2452_c458,4.0
r2452_c459,5.0
r2452_c488,4.0
r2452_c495,3.0
r2452_c619,5.0
r2452_c665,3.0
r2453_c131,4.0
r2453_c184,4.0
r2453_c284,4.0
r2453_c322,3.0
r2453_c487,5.0
r2453_c561,4.0
r2453_c596,5.0
r2453_c644,4.0
r2454_c191,4.0
r2454_c562,4.0
r2454_c657,3.0
r2454_c997,3.0
r2455_c142,4.0
r2455_c256,5.0
r2455_c264,4.0
r2456_c37,1.0
r2456_c139,4.0
r2456_c155,5.0
r2456_c228,2.0
r2456_c285,4.0
r2456_c381,3.0
r2456_c420,4.0
r2456_c427,4.0
r2456_c536,3.0
r2456_c611,5.0
r2456_c617,5.0
r2456_c669,3.0
r2456_c924,1.0
r2457_c415,2.0
r2457_c546,4.0
r2457_c595,3.0
r2457_c679,2.0
r2457_c719,5.0
r2458_c117,5.0
r2458_c120,4.0
r2458_c146,5.0
r2458_c165,5.0
r2458_c224,5.0
r2458_c254,4.0
r2458_c261,5.0
r2458_c382,4.0
r2458_c416,5.0
r2458_c446,4.0
r2458_c452,5.0
r2458_c459,5.0
r2458_c506,4.0
r2458_c571,3.0
r2458_c577,3.0
r2458_c581,5.0
r2458_c689,5.0
r2458_c700,3.0
r2458_c702,3.0
r2458_c723,3.0
r2458_c741,4.0
r2458_c894,3.0
r2458_c984,5.0
r2459_c76,4.0
r2459_c105,3.0
r2459_c186,5.0
r2459_c198,3.0
r2459_c390,3.0
r2459_c659,1.0
r2460_c4,3.0
r2460_c6,5.0
r2460_c95,2.0
r2460_c106,2.0
r2460_c170,2.0
r2460_c197,5.0
r2460_c244,3.0
r2460_c481,2.0
r2460_c553,1.0
r2460_c594,4.0
r2460_c612,4.0
r2460_c623,4.0
r2460_c897,3.0
r2460_c911,2.0
r2460_c925,3.0
r2461_c310,5.0
r2461_c311,5.0
r2461_c366,4.0
r2461_c497,3.0
r2461_c623,5.0
r2461_c686,1.0
r2461_c776,4.0
r2462_c139,4.0
r2462_c585,2.0
r2462_c594,4.0
r2462_c608,3.0
r2462_c746,4.0
r2462_c853,3.0
r2463_c88,4.0
r2463_c183,3.0
r2463_c552,3.0
r2463_c754,4.0
r2463_c778,4.0
r2463_c915,3.0
r2464_c6,5.0
r2464_c21,4.0
r2464_c38,3.0
r2464_c87,3.0
r2464_c101,2.0
r2464_c128,2.0
r2464_c135,3.0
r2464_c177,5.0
r2464_c179,4.0
r2464_c184,4.0
r2464_c215,4.0
r2464_c242,5.0
r2464_c283,4.0
r2464_c321,5.0
r2464_c426,2.0
r2464_c431,3.0
r2464_c534,5.0
r2464_c565,3.0
r2464_c596,5.0
r2464_c611,5.0
r2464_c626,4.0
r2464_c643,5.0
r2464_c644,5.0
r2464_c647,2.0
r2464_c652,5.0
r2464_c803,3.0
r2464_c810,2.0
r2464_c851,4.0
r2464_c853,3.0
r2464_c972,3.0
r2465_c52,4.0
r2465_c143,5.0
r2465_c191,4.0
r2465_c285,5.0
r2465_c458,5.0
r2465_c475,5.0
r2465_c547,5.0
r2465_c689,5.0
r2465_c755,5.0
r2465_c847,4.0
r2466_c46,4.0
r2466_c161,4.0
r2466_c257,2.0
r2466_c412,5.0
r2466_c594,5.0
r2466_c598,5.0
r2466_c769,3.0
r2466_c925,1.0
r2467_c426,4.0
r2467_c769,3.0
r2468_c134,4.0
r2468_c139,4.0
r2468_c186,3.0
r2468_c789,4.0
r2469_c117,4.0
r2469_c143,5.0
r2469_c155,3.0
r2469_c156,5.0
r2469_c159,1.0
r2469_c178,5.0
r2469_c200,4.0
r2469_c210,4.0
r2469_c321,5.0
r2469_c342,3.0
r2469_c370,3.0
r2469_c395,4.0
r2469_c406,4.0
r2469_c616,2.0
r2469_c617,5.0
r2469_c653,5.0
r2469_c673,3.0
r2469_c677,3.0
r2469_c769,3.0
r2469_c995,3.0
r2470_c156,5.0
r2470_c213,3.0
r2470_c370,4.0
r2470_c423,4.0
r2470_c553,4.0
r2470_c623,5.0
r2470_c638,5.0
r2470_c640,5.0
r2470_c769,5.0
r2470_c833,4.0
r2470_c841,3.0
r2470_c891,4.0
r2470_c894,2.0
r2470_c931,5.0
r2471_c105,1.0
r2471_c262,3.0
r2471_c295,4.0
r2471_c322,1.0
r2471_c367,4.0
r2471_c596,4.0
r2471_c741,5.0
r2471_c794,4.0
r2471_c811,5.0
r2471_c839,3.0
r2471_c847,4.0
r2471_c876,5.0
r2472_c68,3.0
r2472_c177,4.0
r2472_c439,4.0
r2472_c659,4.0
r2472_c674,4.0
r2473_c69,1.0
r2473_c104,1.0
r2473_c178,1.0
r2473_c285,5.0
r2473_c557,4.0
r2474_c10,1.0
r2474_c178,4.0
r2474_c475,3.0
r2474_c485,3.0
r2474_c591,5.0
r2474_c592,2.0
r2474_c623,5.0
r2474_c779,3.0
r2474_c888,4.0
r2474_c971,2.0
r2474_c989,3.0
r2475_c27,4.0
r2475_c77,4.0
r2475_c95,2.0
r2475_c138,4.0
r2475_c148,5.0
r2475_c174,5.0
r2475_c230,3.0
r2475_c476,5.0
r2475_c480,3.0
r2475_c485,4.0
r2475_c574,4.0
r2475_c583,3.0
r2475_c614,5.0
r2475_c638,5.0
r2475_c680,4.0
r2475_c694,3.0
r2475_c769,5.0
r2475_c838,3.0
r2475_c987,4.0
r2476_c44,5.0
r2476_c68,4.0
r2476_c98,4.0
r2476_c237,1.0
r2476_c253,3.0
r2476_c330,3.0
r2476_c403,3.0
r2476_c457,5.0
r2476_c489,4.0
r2476_c517,4.0
r2476_c563,4.0
r2476_c673,3.0
r2476_c679,4.0
r2476_c698,3.0
r2476_c716,4.0
r2476_c718,2.0
r2476_c737,2.0
r2476_c739,5.0
r2476_c874,4.0
r2476_c876,4.0
r2476_c950,4.0
r2477_c55,4.0
r2477_c171,3.0
r2477_c309,4.0
r2477_c317,5.0
r2477_c415,3.0
r2477_c492,3.0
r2477_c617,4.0
r2477_c697,4.0
r2477_c826,3.0
r2477_c905,3.0
r2478_c178,5.0
r2478_c186,5.0
r2478_c631,5.0
r2478_c657,4.0
r2478_c788,4.0
r2478_c971,4.0
r2478_c988,4.0
r2479_c46,5.0
r2479_c72,1.0
r2479_c134,5.0
r2479_c283,5.0
r2479_c364,3.0
r2479_c445,5.0
r2479_c499,5.0
r2479_c572,2.0
r2479_c640,3.0
r2479_c653,2.0
r2479_c696,5.0
r2479_c721,3.0
r2479_c738,2.0
r2479_c761,2.0
r2479_c779,4.0
r2479_c803,5.0
r2479_c807,3.0
r2479_c808,5.0
r2479_c850,4.0
r2479_c889,4.0
r2480_c46,5.0
r2480_c379,3.0
r2480_c474,5.0
r2480_c525,4.0
r2480_c577,3.0
r2480_c668,5.0
r2480_c677,4.0
r2480_c705,5.0
r2480_c726,2.0
r2480_c787,5.0
r2480_c868,4.0
r2481_c45,5.0
r2481_c59,3.0
r2481_c143,5.0
r2481_c169,3.0
r2481_c178,5.0
r2481_c206,4.0
r2481_c250,3.0
r2481_c270,2.0
r2481_c471,5.0
r2481_c508,4.0
r2481_c534,3.0
r2481_c719,3.0
r2481_c771,4.0
r2481_c867,4.0
r2482_c46,5.0
r2482_c53,4.0
r2482_c118,4.0
r2482_c160,4.0
r2482_c213,3.0
r2482_c487,5.0
r2482_c644,4.0
r2482_c766,4.0
r2482_c769,3.0
r2482_c825,2.0
r2483_c14,5.0
r2483_c76,4.0
r2483_c77,5.0
r2483_c78,5.0
r2483_c618,5.0
r2483_c745,2.0
r2483_c775,5.0
r2483_c832,2.0
r2484_c95,5.0
r2484_c701,5.0
r2484_c841,5.0
r2485_c77,4.0
r2485_c245,2.0
r2485_c445,3.0
r2485_c810,4.0
r2486_c26,5.0
r2486_c84,3.0
r2486_c102,5.0
r2486_c148,5.0
r2486_c246,4.0
r2486_c253,4.0
r2486_c264,5.0
r2486_c295,1.0
r2486_c311,5.0
r2486_c392,4.0
r2486_c475,5.0
r2486_c608,5.0
r2486_c611,5.0
r2486_c661,3.0
r2486_c687,4.0
r2486_c807,4.0
r2486_c815,4.0
r2487_c78,5.0
r2487_c125,3.0
r2487_c171,4.0
r2487_c191,3.0
r2487_c234,3.0
r2487_c245,4.0
r2487_c347,5.0
r2487_c493,4.0
r2487_c595,5.0
r2487_c604,5.0
r2487_c665,5.0
r2487_c673,5.0
r2487_c700,3.0
r2487_c705,4.0
r2487_c785,5.0
r2488_c61,5.0
r2488_c369,1.0
r2488_c577,2.0
r2489_c105,3.0
r2489_c134,5.0
r2489_c219,4.0
r2489_c225,5.0
r2489_c256,5.0
r2489_c476,4.0
r2489_c495,4.0
r2489_c542,3.0
r2489_c655,3.0
r2489_c735,4.0
r2489_c742,4.0
r2489_c805,2.0
r2489_c953,3.0
r2489_c987,4.0
r2490_c131,4.0
r2490_c207,1.0
r2490_c488,4.0
r2491_c6,5.0
r2491_c139,5.0
r2491_c302,5.0
r2491_c328,5.0
r2491_c459,5.0
r2491_c478,5.0
r2491_c483,4.0
r2491_c534,5.0
r2491_c694,4.0
r2491_c766,4.0
r2492_c79,5.0
r2492_c922,3.0
r2493_c14,2.0
r2493_c76,3.0
r2493_c444,5.0
r2493_c571,3.0
r2493_c792,4.0
r2493_c864,4.0
r2493_c877,2.0
r2494_c45,4.0
r2494_c55,5.0
r2494_c63,4.0
r2494_c152,4.0
r2494_c380,4.0
r2494_c434,5.0
r2494_c477,3.0
r2494_c493,5.0
r2494_c595,5.0
r2494_c628,5.0
r2494_c659,5.0
r2494_c667,5.0
r2494_c702,4.0
r2494_c833,5.0
r2494_c845,3.0
r2495_c40,4.0
r2495_c182,4.0
r2495_c251,4.0
r2495_c262,3.0
r2495_c313,3.0
r2495_c594,4.0
r2495_c598,5.0
r2495_c925,3.0
r2495_c960,3.0
r2496_c79,4.0
r2496_c308,5.0
r2496_c486,4.0
r2496_c534,5.0
r2496_c573,3.0
r2496_c614,3.0
r2496_c770,3.0
r2497_c256,5.0
r2497_c473,4.0
r2497_c594,5.0
r2498_c62,3.0
r2498_c226,4.0
r2498_c303,4.0
r2498_c622,4.0
r2498_c665,2.0
r2499_c295,5.0
r2499_c358,3.0
r2499_c370,3.0
r2499_c396,4.0
r2499_c508,3.0
r2499_c525,3.0
r2499_c571,3.0
r2499_c599,5.0
r2499_c634,3.0
r2499_c644,4.0
r2499_c683,4.0
r2499_c720,3.0
r2499_c825,4.0
r2499_c898,5.0
r2499_c916,3.0
r2500_c380,3.0
r2500_c394,3.0
r2500_c950,3.0
r2501_c171,3.0
r2501_c240,4.0
r2501_c421,3.0
r2501_c662,3.0
r2501_c676,4.0
r2502_c118,4.0
r2502_c181,4.0
r2502_c220,4.0
r2502_c266,4.0
r2502_c488,4.0
r2502_c596,5.0
r2502_c616,5.0
r2502_c623,4.0
r2502_c655,4.0
r2502_c663,5.0
r2502_c700,3.0
r2502_c744,3.0
r2502_c818,4.0
r2502_c834,4.0
r2502_c864,4.0
r2502_c925,4.0
r2503_c51,3.0
r2503_c94,3.0
r2503_c173,3.0
r2503_c455,3.0
r2503_c523,3.0
r2503_c583,4.0
r2503_c612,5.0
r2503_c619,4.0
r2503_c644,2.0
r2503_c684,3.0
r2503_c731,5.0
r2503_c739,1.0
r2503_c746,2.0
r2503_c805,3.0
r2503_c877,5.0
r2504_c499,4.0
r2504_c595,3.0
r2504_c596,3.0
r2504_c645,3.0
r2504_c660,5.0
r2504_c668,4.0
r2504_c669,4.0
r2504_c883,3.0
r2505_c237,5.0
r2505_c297,4.0
r2505_c792,1.0
r2506_c19,4.0
r2506_c60,5.0
r2506_c160,4.0
r2506_c206,3.0
r2506_c211,4.0
r2506_c283,3.0
r2506_c288,3.0
r2506_c350,4.0
r2506_c697,4.0
r2506_c722,4.0
r2506_c756,4.0
r2506_c796,4.0
r2506_c806,5.0
r2506_c849,4.0
r2506_c931,3.0
r2506_c1000,3.0
r2507_c170,1.0
r2507_c200,1.0
r2507_c216,5.0
r2507_c234,4.0
r2507_c285,5.0
r2507_c350,2.0
r2507_c481,3.0
r2507_c490,5.0
r2507_c492,2.0
r2507_c495,1.0
r2507_c568,3.0
r2507_c575,4.0
r2507_c663,5.0
r2507_c672,4.0
r2507_c718,4.0
r2507_c779,5.0
r2507_c803,5.0
r2507_c867,4.0
r2507_c983,4.0
r2508_c24,4.0
r2508_c100,2.0
r2508_c148,5.0
r2508_c155,2.0
r2508_c199,5.0
r2508_c264,2.0
r2508_c295,2.0
r2508_c308,5.0
r2508_c312,5.0
r2508_c338,3.0
r2508_c348,3.0
r2508_c351,2.0
r2508_c352,3.0
r2508_c415,2.0
r2508_c433,2.0
r2508_c508,5.0
r2508_c556,2.0
r2508_c596,5.0
r2508_c611,5.0
r2508_c616,5.0
r2508_c618,5.0
r2508_c641,1.0
r2508_c823,5.0
r2508_c832,2.0
r2508_c864,3.0
r2508_c889,5.0
r2508_c891,2.0
r2508_c929,4.0
r2508_c930,3.0
r2508_c951,4.0
r2508_c985,2.0
r2508_c1000,3.0
r2509_c14,4.0
r2509_c86,4.0
r2509_c92,3.0
r2509_c117,3.0
r2509_c118,4.0
r2509_c186,5.0
r2509_c234,3.0
r2509_c237,3.0
r2509_c412,4.0
r2509_c575,5.0
r2509_c640,4.0
r2509_c644,5.0
r2509_c731,5.0
r2510_c14,3.0
r2510_c591,4.0
r2510_c706,3.0
r2510_c827,3.0
r2511_c37,3.0
r2511_c300,3.0
r2511_c309,5.0
r2511_c581,4.0
r2511_c587,5.0
r2511_c650,5.0
r2511_c665,5.0
r2512_c33,2.0
r2512_c53,2.0
r2512_c59,5.0
r2512_c81,2.0
r2512_c95,2.0
r2512_c148,4.0
r2512_c178,2.0
r2512_c213,4.0
r2512_c214,5.0
r2512_c258,4.0
r2512_c317,5.0
r2512_c446,3.0
r2512_c518,5.0
r2512_c604,3.0
r2512_c608,3.0
r2512_c617,1.0
r2512_c645,5.0
r2512_c705,5.0
r2512_c765,5.0
r2512_c864,5.0
r2512_c874,3.0
r2513_c6,5.0
r2513_c258,4.0
r2513_c364,4.0
r2513_c490,5.0
r2513_c581,5.0
r2513_c775,5.0
r2514_c84,4.0
r2514_c236,3.0
r2514_c250,3.0
r2514_c352,5.0
r2514_c391,4.0
r2515_c7,4.0
r2515_c11,4.0
r2515_c34,5.0
r2515_c285,5.0
r2515_c287,5.0
r2515_c318,5.0
r2515_c324,5.0
r2515_c426,4.0
r2515_c495,5.0
r2515_c536,4.0
r2515_c667,4.0
r2515_c823,4.0
r2515_c876,5.0
r2516_c161,3.0
r2516_c662,3.0
r2517_c80,5.0
r2517_c216,5.0
r2517_c241,3.0
r2517_c477,4.0
r2517_c565,5.0
r2517_c569,4.0
r2517_c576,4.0
r2517_c625,5.0
r2517_c672,4.0
r2517_c705,4.0
r2517_c706,4.0
r2517_c980,5.0
r2518_c9,5.0
r2518_c46,5.0
r2518_c72,5.0
r2518_c95,4.0
r2518_c137,4.0
r2518_c178,5.0
r2518_c198,5.0
r2518_c219,5.0
r2518_c228,2.0
r2518_c236,3.0
r2518_c242,5.0
r2518_c271,5.0
r2518_c327,5.0
r2518_c342,5.0
r2518_c345,5.0
r2518_c346,5.0
r2518_c357,4.0
r2518_c367,5.0
r2518_c377,2.0
r2518_c423,5.0
r2518_c501,5.0
